category1,category2,industry_Type,attribute_Type,purchase_supply,crawl_Time
童装,童T恤,热门基础属性,"春季 : 98,820/53,240",2019-10-05 18:34:30
童装,童T恤,热门基础属性,"夏季 : 53,240/57,324",2019-10-05 18:34:30
童装,童T恤,热门基础属性,"春秋 : 57,324/39,954",2019-10-05 18:34:30
童装,童T恤,热门基础属性,"冬季 : 39,954/29,391",2019-10-05 18:34:30
童装,童T恤,热门基础属性,"卡通 : 29,391/15,025",2019-10-05 18:34:30
童装,童T恤,热门基础属性,"纯色 : 15,025/10,564",2019-10-05 18:34:30
童装,童T恤,热门基础属性,"字母 : 10,564/3,615",2019-10-05 18:34:30
童装,童T恤,热门基础属性,"条纹 : 3,615/5,063",2019-10-05 18:34:30
童装,童T恤,热门基础属性,"格子 : 5,063/149,178",2019-10-05 18:34:30
童装,童T恤,热门基础属性,"卡通 : 149,178/53,736",2019-10-05 18:34:30
童装,童T恤,热门基础属性,"印花 : 53,736/122,388",2019-10-05 18:34:30
童装,童T恤,热门基础属性,"字母 : 122,388/49,153",2019-10-05 18:34:30
童装,童T恤,热门基础属性,"欧美 : 49,153/115,470",2019-10-05 18:34:30
童装,童T恤,热门基础属性,"条纹 : 115,470/126,695",2019-10-05 18:34:30
童装,童背心/吊带衫,热门基础属性,"夏季 : 10,166/8,447",2019-10-05 18:34:30
童装,童背心/吊带衫,热门基础属性,"秋季 : 8,447/7,279",2019-10-05 18:34:30
童装,童背心/吊带衫,热门基础属性,"冬季 : 7,279/2,779",2019-10-05 18:34:30
童装,童背心/吊带衫,热门基础属性,"春季 : 2,779/5,746",2019-10-05 18:34:30
童装,童背心/吊带衫,热门基础属性,"春秋 : 5,746/1,987",2019-10-05 18:34:30
童装,童背心/吊带衫,热门基础属性,"韩版 : 1,987/5,054",2019-10-05 18:34:30
童装,童背心/吊带衫,热门基础属性,"休闲 : 5,054/2,529",2019-10-05 18:34:30
童装,童背心/吊带衫,热门基础属性,"百搭 : 2,529/3,593",2019-10-05 18:34:30
童装,童背心/吊带衫,热门基础属性,"欧美 : 3,593/1,489",2019-10-05 18:34:30
童装,童背心/吊带衫,热门基础属性,"运动 : 1,489/7,577",2019-10-05 18:34:30
童装,童背心/吊带衫,热门基础属性,"无袖 : 7,577/4,995",2019-10-05 18:34:30
童装,童背心/吊带衫,热门基础属性,"针织背心 : 4,995/4,530",2019-10-05 18:34:30
童装,童背心/吊带衫,热门基础属性,"工字型 : 4,530/3,078",2019-10-05 18:34:30
童装,童背心/吊带衫,热门基础属性,"吊带款 : 3,078/2,017",2019-10-05 18:34:30
童装,童背心/吊带衫,热门基础属性,"吊带裙 : 2,017/992",2019-10-05 18:34:30
童装,童背心/吊带衫,热门基础属性,卡通 : 992/777,2019-10-05 18:34:30
童装,童背心/吊带衫,热门基础属性,纯色 : 777/746,2019-10-05 18:34:30
童装,童背心/吊带衫,热门基础属性,条纹 : 746/473,2019-10-05 18:34:30
童装,童背心/吊带衫,热门基础属性,字母 : 473/637,2019-10-05 18:34:30
童装,童背心/吊带衫,热门基础属性,"格子 : 637/7,413",2019-10-05 18:34:30
童装,童背心/吊带衫,热门基础属性,"卡通 : 7,413/5,606",2019-10-05 18:34:30
童装,童背心/吊带衫,热门基础属性,"印花 : 5,606/4,863",2019-10-05 18:34:30
童装,童背心/吊带衫,热门基础属性,"条纹 : 4,863/2,696",2019-10-05 18:34:30
童装,童背心/吊带衫,热门基础属性,"字母 : 2,696/1,689",2019-10-05 18:34:30
童装,童背心/吊带衫,热门基础属性,"套装 : 1,689/1,186",2019-10-05 18:34:30
童装,童表演服/舞蹈服/摄影服,热门基础属性,"中性/男女… : 53,842/64,561",2019-10-05 18:34:31
童装,童表演服/舞蹈服/摄影服,热门基础属性,"中性 : 64,561/532",2019-10-05 18:34:31
童装,童表演服/舞蹈服/摄影服,热门基础属性,儿童 : 532/355,2019-10-05 18:34:31
童装,童表演服/舞蹈服/摄影服,热门基础属性,女童 : 355/6,2019-10-05 18:34:31
童装,童表演服/舞蹈服/摄影服,热门基础属性,套装 : 6/1,2019-10-05 18:34:31
童装,童表演服/舞蹈服/摄影服,热门基础属性,公主 : 1/5,2019-10-05 18:34:31
童装,童表演服/舞蹈服/摄影服,热门基础属性,卡通 : 5/2,2019-10-05 18:34:31
童装,童表演服/舞蹈服/摄影服,热门基础属性,"军装 : 2/46,274",2019-10-05 18:34:31
童装,童表演服/舞蹈服/摄影服,热门基础属性,"背带 : 46,274/32,201",2019-10-05 18:34:31
童装,童表演服/舞蹈服/摄影服,热门基础属性,"练功 : 32,201/22,987",2019-10-05 18:34:31
童装,童表演服/舞蹈服/摄影服,热门基础属性,"芭蕾 : 22,987/13,339",2019-10-05 18:34:31
童装,童表演服/舞蹈服/摄影服,热门基础属性,"民族 : 13,339/15,104",2019-10-05 18:34:31
童装,童表演服/舞蹈服/摄影服,热门基础属性,"拉丁 : 15,104/5,110",2019-10-05 18:34:31
童装,童表演服/舞蹈服/摄影服,热门基础属性,"街舞 : 5,110/3,483",2019-10-05 18:34:31
童装,童表演服/舞蹈服/摄影服,热门基础属性,"夏季 : 3,483/2,771",2019-10-05 18:34:31
童装,童表演服/舞蹈服/摄影服,热门基础属性,"春秋 : 2,771/3,211",2019-10-05 18:34:31
童装,童表演服/舞蹈服/摄影服,热门基础属性,"秋季 : 3,211/4,855",2019-10-05 18:34:31
童装,童表演服/舞蹈服/摄影服,热门基础属性,"冬季 : 4,855/23,603",2019-10-05 18:34:31
童装,童表演服/舞蹈服/摄影服,热门基础属性,"春季 : 23,603/17,493",2019-10-05 18:34:31
童装,童表演服/舞蹈服/摄影服,热门基础属性,"公主 : 17,493/8,273",2019-10-05 18:34:31
童装,童表演服/舞蹈服/摄影服,热门基础属性,"韩版 : 8,273/5,174",2019-10-05 18:34:31
童装,童表演服/舞蹈服/摄影服,热门基础属性,"民族 : 5,174/8,125",2019-10-05 18:34:31
童装,童表演服/舞蹈服/摄影服,热门基础属性,"嘻哈 : 8,125/12,075",2019-10-05 18:34:31
童装,童表演服/舞蹈服/摄影服,热门基础属性,"中性 : 12,075/6,562",2019-10-05 18:34:31
童装,童衬衫,热门基础属性,"长袖 : 92,945/59,768",2019-10-05 18:34:31
童装,童衬衫,热门基础属性,"短袖 : 59,768/4,661",2019-10-05 18:34:31
童装,童衬衫,热门基础属性,"九分 : 4,661/6,909",2019-10-05 18:34:31
童装,童衬衫,热门基础属性,"无袖 : 6,909/817",2019-10-05 18:34:31
童装,童衬衫,热门基础属性,五分袖/中袖 : 817/360,2019-10-05 18:34:31
童装,童衬衫,热门基础属性,韩版 : 360/744,2019-10-05 18:34:31
童装,童衬衫,热门基础属性,"休闲 : 744/2,486",2019-10-05 18:34:31
童装,童衬衫,热门基础属性,"百搭 : 2,486/219",2019-10-05 18:34:31
童装,童衬衫,热门基础属性,欧美 : 219/148,2019-10-05 18:34:31
童装,童衬衫,热门基础属性,"学院 : 148/64,862",2019-10-05 18:34:31
童装,童衬衫,热门基础属性,"秋季 : 64,862/37,166",2019-10-05 18:34:31
童装,童衬衫,热门基础属性,"春秋 : 37,166/15,900",2019-10-05 18:34:31
童装,童衬衫,热门基础属性,"春季 : 15,900/15,001",2019-10-05 18:34:31
童装,童衬衫,热门基础属性,"夏季 : 15,001/5,744",2019-10-05 18:34:31
童装,童衬衫,热门基础属性,"冬季 : 5,744/3,561",2019-10-05 18:34:31
童装,童衬衫,热门基础属性,"格子 : 3,561/3,623",2019-10-05 18:34:31
童装,童衬衫,热门基础属性,"纯色 : 3,623/2,159",2019-10-05 18:34:31
童装,童衬衫,热门基础属性,"卡通 : 2,159/1,159",2019-10-05 18:34:31
童装,童衬衫,热门基础属性,"条纹 : 1,159/2,043",2019-10-05 18:34:31
童装,童衬衫,热门基础属性,"字母 : 2,043/58,261",2019-10-05 18:34:31
童装,童衬衫,热门基础属性,"格子 : 58,261/23,524",2019-10-05 18:34:31
童装,童衬衫,热门基础属性,"开衫 : 23,524/47,955",2019-10-05 18:34:31
童装,童衬衫,热门基础属性,"卡通 : 47,955/37,799",2019-10-05 18:34:31
童装,童衬衫,热门基础属性,"印花 : 37,799/40,794",2019-10-05 18:34:31
