category1,category2,showtime,purchaseIndex1688,supplyIndex,crawl_Time
童装,儿童防晒衣/皮肤衣,2019-08-14,397,1186,2019-10-01 20:42:30
童装,儿童防晒衣/皮肤衣,2019-08-15,389,1154,2019-10-01 20:42:30
童装,儿童防晒衣/皮肤衣,2019-08-16,389,1147,2019-10-01 20:42:30
童装,儿童防晒衣/皮肤衣,2019-08-17,380,1141,2019-10-01 20:42:30
童装,儿童防晒衣/皮肤衣,2019-08-18,355,1138,2019-10-01 20:42:30
童装,儿童防晒衣/皮肤衣,2019-08-19,308,1131,2019-10-01 20:42:30
童装,儿童防晒衣/皮肤衣,2019-08-20,356,1127,2019-10-01 20:42:30
童装,儿童防晒衣/皮肤衣,2019-08-21,340,1120,2019-10-01 20:42:30
童装,儿童防晒衣/皮肤衣,2019-08-22,435,1113,2019-10-01 20:42:30
童装,儿童防晒衣/皮肤衣,2019-08-23,333,1108,2019-10-01 20:42:30
童装,儿童防晒衣/皮肤衣,2019-08-24,338,1106,2019-10-01 20:42:30
童装,儿童防晒衣/皮肤衣,2019-08-25,276,1100,2019-10-01 20:42:30
童装,儿童防晒衣/皮肤衣,2019-08-26,276,1092,2019-10-01 20:42:30
童装,儿童防晒衣/皮肤衣,2019-08-27,281,1089,2019-10-01 20:42:30
童装,儿童防晒衣/皮肤衣,2019-08-28,285,1082,2019-10-01 20:42:30
童装,儿童防晒衣/皮肤衣,2019-08-29,285,1077,2019-10-01 20:42:30
童装,儿童防晒衣/皮肤衣,2019-08-30,264,1074,2019-10-01 20:42:30
童装,儿童防晒衣/皮肤衣,2019-08-31,275,1066,2019-10-01 20:42:30
童装,儿童防晒衣/皮肤衣,2019-09-01,229,1061,2019-10-01 20:42:30
童装,儿童防晒衣/皮肤衣,2019-09-02,212,1057,2019-10-01 20:42:30
童装,儿童防晒衣/皮肤衣,2019-09-03,283,1053,2019-10-01 20:42:30
童装,儿童防晒衣/皮肤衣,2019-09-04,274,1050,2019-10-01 20:42:30
童装,儿童防晒衣/皮肤衣,2019-09-05,296,1043,2019-10-01 20:42:30
童装,儿童防晒衣/皮肤衣,2019-09-06,262,1041,2019-10-01 20:42:30
童装,儿童防晒衣/皮肤衣,2019-09-07,259,1035,2019-10-01 20:42:30
童装,儿童防晒衣/皮肤衣,2019-09-08,216,1030,2019-10-01 20:42:30
童装,儿童防晒衣/皮肤衣,2019-09-09,206,1026,2019-10-01 20:42:30
童装,儿童防晒衣/皮肤衣,2019-09-10,257,1026,2019-10-01 20:42:30
童装,儿童防晒衣/皮肤衣,2019-09-11,250,1023,2019-10-01 20:42:30
童装,儿童防晒衣/皮肤衣,2019-09-12,253,1021,2019-10-01 20:42:30
童装,儿童防晒衣/皮肤衣,2019-09-13,214,1018,2019-10-01 20:42:30
童装,儿童防晒衣/皮肤衣,2019-09-14,133,1015,2019-10-01 20:42:30
童装,儿童防晒衣/皮肤衣,2019-09-15,174,1015,2019-10-01 20:42:30
童装,儿童防晒衣/皮肤衣,2019-09-16,181,1013,2019-10-01 20:42:30
童装,儿童防晒衣/皮肤衣,2019-09-17,248,1007,2019-10-01 20:42:30
童装,儿童防晒衣/皮肤衣,2019-09-18,251,1000,2019-10-01 20:42:30
童装,儿童防晒衣/皮肤衣,2019-09-19,228,996,2019-10-01 20:42:30
童装,儿童防晒衣/皮肤衣,2019-09-20,238,990,2019-10-01 20:42:30
童装,儿童防晒衣/皮肤衣,2019-09-21,262,989,2019-10-01 20:42:30
童装,儿童防晒衣/皮肤衣,2019-09-22,214,987,2019-10-01 20:42:30
童装,儿童防晒衣/皮肤衣,2019-09-23,209,987,2019-10-01 20:42:30
童装,儿童防晒衣/皮肤衣,2019-09-24,269,987,2019-10-01 20:42:30
童装,儿童防晒衣/皮肤衣,2019-09-25,300,980,2019-10-01 20:42:30
童装,儿童防晒衣/皮肤衣,2019-09-26,262,972,2019-10-01 20:42:30
童装,儿童防晒衣/皮肤衣,2019-09-27,235,968,2019-10-01 20:42:30
童装,儿童防晒衣/皮肤衣,2019-09-28,263,961,2019-10-01 20:42:30
童装,儿童防晒衣/皮肤衣,2019-09-29,191,961,2019-10-01 20:42:30
童装,儿童防晒衣/皮肤衣,2019-09-30,179,959,2019-10-01 20:42:30
童装,儿童防晒衣/皮肤衣,2019-10-01,183,954,2019-10-01 20:42:30
